timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1785317081178,1354,TR - Open Home Page 1,200,OK,Scenario - Login 3-1,text,true,,5018,515,1,3,https://www.demoblaze.com/index.html,1351,0,1147
1785317081178,1357,TR - Open Home Page 1,200,OK,Scenario - Sign Up 2-1,text,true,,5008,515,1,3,https://www.demoblaze.com/index.html,1351,0,1142
1785317081178,1355,TR - Open Home Page 1,200,OK,Scenario - Place Order 4-1,text,true,,5049,515,1,3,https://www.demoblaze.com/index.html,1351,0,1150
1785317082541,169,TR - Open Home Page 2,200,OK,Scenario - Sign Up 2-1,text,true,,449,458,1,3,https://www.demoblaze.com/config.json,169,0,0
1785317082537,184,TR - Open Home Page 2,200,OK,Scenario - Place Order 4-1,text,true,,581,458,1,3,https://www.demoblaze.com/config.json,183,0,0
1785317082539,187,TR - Open Home Page 2,200,OK,Scenario - Login 3-1,text,true,,474,458,1,3,https://www.demoblaze.com/config.json,186,0,0
1785317082723,422,TR - Open Home Page 3,200,OK,Scenario - Place Order 4-1,text,true,,1554,400,1,3,https://api.demoblaze.com/entries,422,0,218
1785317080962,1961,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Place Order 4-1,,true,,7184,1373,1,3,null,1956,222,1368
1785317082728,431,TR - Open Home Page 3,200,OK,Scenario - Login 3-1,text,true,,1590,400,1,3,https://api.demoblaze.com/entries,430,0,234
1785317080925,1972,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Login 3-1,,true,,7082,1373,1,3,null,1967,263,1381
1785317082713,460,TR - Open Home Page 3,200,OK,Scenario - Sign Up 2-1,text,true,,1623,400,1,3,https://api.demoblaze.com/entries,455,0,241
1785317080923,1986,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Sign Up 2-1,,true,,7080,1373,1,3,null,1975,264,1383
1785317083854,213,TR - Open Home Page 1,200,OK,Scenario - Login 3-2,text,true,,5009,515,2,6,https://www.demoblaze.com/index.html,211,0,141
1785317083855,243,TR - Open Home Page 1,200,OK,Scenario - Sign Up 2-2,text,true,,5033,515,2,6,https://www.demoblaze.com/index.html,240,0,136
1785317083954,192,TR - Open Home Page 1,200,OK,Scenario - Place Order 4-2,text,true,,4953,515,2,6,https://www.demoblaze.com/index.html,190,0,124
1785317084068,190,TR - Open Home Page 2,200,OK,Scenario - Login 3-2,text,true,,531,458,2,6,https://www.demoblaze.com/config.json,190,0,0
1785317084099,185,TR - Open Home Page 2,200,OK,Scenario - Sign Up 2-2,text,true,,430,458,2,6,https://www.demoblaze.com/config.json,184,0,0
1785317084147,176,TR - Open Home Page 2,200,OK,Scenario - Place Order 4-2,text,true,,607,458,2,6,https://www.demoblaze.com/config.json,175,0,0
1785317084260,339,TR - Open Home Page 3,200,OK,Scenario - Login 3-2,text,true,,1486,400,2,6,https://api.demoblaze.com/entries,338,0,130
1785317083849,742,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Login 3-2,,true,,7026,1373,2,6,null,739,9,271
1785317084288,354,TR - Open Home Page 3,200,OK,Scenario - Sign Up 2-2,text,true,,1612,400,2,6,https://api.demoblaze.com/entries,352,0,133
1785317083851,782,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Sign Up 2-2,,true,,7075,1373,2,6,null,776,10,269
1785317084327,332,TR - Open Home Page 3,200,OK,Scenario - Place Order 4-2,text,true,,1539,400,2,6,https://api.demoblaze.com/entries,331,0,120
1785317083953,700,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Place Order 4-2,,true,,7099,1373,2,6,null,696,7,244
1785317085488,193,TR - Login-164,200,OK,Scenario - Login 3-1,text,true,,449,500,2,6,https://api.demoblaze.com/login,193,0,0
1785317086701,195,TR - Login-164,200,OK,Scenario - Place Order 4-2,text,true,,449,500,2,8,https://api.demoblaze.com/login,195,0,0
1785317086850,303,TR - Open Home Page 1,200,OK,Scenario - Login 3-3,text,true,,4850,515,3,9,https://www.demoblaze.com/index.html,300,0,124
1785317086852,351,TR - Open Home Page 1,200,OK,Scenario - Sign Up 2-3,text,true,,17517,515,3,9,https://www.demoblaze.com/index.html,303,0,127
1785317087155,68,TR - Open Home Page 2,200,OK,Scenario - Login 3-3,text,true,,452,458,3,9,https://www.demoblaze.com/config.json,67,0,0
1785317086938,297,TR - Open Home Page 1,200,OK,Scenario - Place Order 4-3,text,true,,4970,515,3,9,https://www.demoblaze.com/index.html,296,0,120
1785317087206,65,TR - Open Home Page 2,200,OK,Scenario - Sign Up 2-3,text,true,,552,458,3,9,https://www.demoblaze.com/config.json,65,0,0
1785317087237,69,TR - Open Home Page 2,200,OK,Scenario - Place Order 4-3,text,true,,441,458,3,9,https://www.demoblaze.com/config.json,69,0,0
1785317087227,329,TR - Open Home Page 3,200,OK,Scenario - Login 3-3,text,true,,1565,400,3,9,https://api.demoblaze.com/entries,328,0,142
1785317086847,700,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Login 3-3,,true,,6867,1373,3,9,null,695,10,266
1785317087274,327,TR - Open Home Page 3,200,OK,Scenario - Sign Up 2-3,text,true,,1553,400,3,9,https://api.demoblaze.com/entries,326,0,127
1785317086849,743,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Sign Up 2-3,,true,,19622,1373,3,9,null,694,10,254
1785317087309,319,TR - Open Home Page 3,200,OK,Scenario - Place Order 4-3,text,true,,1524,400,3,9,https://api.demoblaze.com/entries,318,0,121
1785317086937,685,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Place Order 4-3,,true,,6935,1373,3,9,null,683,7,241
1785317088286,181,TR - Sign Up-128,200,OK,Scenario - Sign Up 2-1,text,true,,449,501,3,9,https://api.demoblaze.com/signup,181,0,0
1785317088428,184,TR - Login-164,200,OK,Scenario - Place Order 4-1,text,true,,449,500,3,9,https://api.demoblaze.com/login,184,0,0
1785317089507,197,TR - Login-165,200,OK,Scenario - Login 3-1,text,true,,509,523,3,9,https://api.demoblaze.com/login,196,0,0
1785317089809,178,TR - Sign Up-128,200,OK,Scenario - Sign Up 2-2,text,true,,449,501,4,12,https://api.demoblaze.com/signup,178,0,0
1785317089812,187,TR - Login-164,200,OK,Scenario - Login 3-2,text,true,,449,500,4,12,https://api.demoblaze.com/login,187,0,0
1785317089847,199,TR - Open Home Page 1,200,OK,Scenario - Sign Up 2-4,text,true,,4950,515,4,12,https://www.demoblaze.com/index.html,197,0,132
1785317090047,63,TR - Open Home Page 2,200,OK,Scenario - Sign Up 2-4,text,true,,464,458,4,12,https://www.demoblaze.com/config.json,63,0,0
1785317089939,243,TR - Open Home Page 1,200,OK,Scenario - Place Order 4-4,text,true,,17517,515,4,12,https://www.demoblaze.com/index.html,192,0,126
1785317089858,330,TR - Open Home Page 1,200,OK,Scenario - Login 3-4,text,true,,5065,515,4,12,https://www.demoblaze.com/index.html,329,0,144
1785317090183,172,TR - Open Home Page 2,200,OK,Scenario - Place Order 4-4,text,true,,661,458,4,12,https://www.demoblaze.com/config.json,172,0,0
1785317090189,183,TR - Open Home Page 2,200,OK,Scenario - Login 3-4,text,true,,616,458,4,12,https://www.demoblaze.com/config.json,182,0,0
1785317090112,326,TR - Open Home Page 3,200,OK,Scenario - Sign Up 2-4,text,true,,1434,400,4,12,https://api.demoblaze.com/entries,326,0,118
1785317089844,588,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Sign Up 2-4,,true,,6848,1373,4,12,null,586,6,250
1785317090313,180,TR - Sign Up-128,200,OK,Scenario - Sign Up 2-3,text,true,,449,501,4,12,https://api.demoblaze.com/signup,180,0,0
1785317090360,326,TR - Open Home Page 3,200,OK,Scenario - Place Order 4-4,text,true,,1650,400,4,12,https://api.demoblaze.com/entries,326,0,130
1785317089938,741,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Place Order 4-4,,true,,19828,1373,4,12,null,690,8,256
1785317090376,333,TR - Open Home Page 3,200,OK,Scenario - Login 3-4,text,true,,1485,400,4,12,https://api.demoblaze.com/entries,332,0,131
1785317089856,846,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Login 3-4,,true,,7166,1373,4,12,null,843,8,275
1785317090805,180,TR - Login-164,200,OK,Scenario - Login 3-3,text,true,,449,500,4,12,https://api.demoblaze.com/login,180,0,0
1785317090826,204,TR - Login-164,200,OK,Scenario - Place Order 4-3,text,true,,449,500,4,12,https://api.demoblaze.com/login,204,0,0
1785317091132,201,TR - Login-165,200,OK,Scenario - Place Order 4-2,text,true,,642,523,4,12,https://api.demoblaze.com/login,198,0,0
1785317091162,190,TR - Sign Up-129,200,OK,Scenario - Sign Up 2-1,text,true,,538,524,4,12,https://api.demoblaze.com/signup,189,0,0
1785317083174,371,TC - Sign Up,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Sign Up 2-1,,true,,987,1025,4,12,null,370,7808,0
1785317092805,203,TR - Open Home Page 1,200,OK,Scenario - Login 3-5,text,true,,4971,515,5,14,https://www.demoblaze.com/index.html,202,0,129
1785317093008,63,TR - Open Home Page 2,200,OK,Scenario - Login 3-5,text,true,,566,458,5,14,https://www.demoblaze.com/config.json,63,0,0
1785317092936,208,TR - Open Home Page 1,200,OK,Scenario - Place Order 4-5,text,true,,4845,515,5,14,https://www.demoblaze.com/index.html,197,0,126
1785317092847,297,TR - Open Home Page 1,200,OK,Scenario - Sign Up 2-5,text,true,,4897,515,4,14,https://www.demoblaze.com/index.html,297,0,120
1785317093145,171,TR - Open Home Page 2,200,OK,Scenario - Sign Up 2-5,text,true,,510,458,4,14,https://www.demoblaze.com/config.json,170,0,0
1785317093144,185,TR - Open Home Page 2,200,OK,Scenario - Place Order 4-5,text,true,,650,458,5,14,https://www.demoblaze.com/config.json,184,0,0
1785317093300,173,TR - Login-164,200,OK,Scenario - Login 3-4,text,true,,449,500,5,14,https://api.demoblaze.com/login,173,0,0
1785317093075,444,TR - Open Home Page 3,200,OK,Scenario - Login 3-5,text,true,,1442,400,5,14,https://api.demoblaze.com/entries,443,0,124
1785317092802,710,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Login 3-5,,true,,6979,1373,5,14,null,708,7,253
1785317093509,176,TR - Login-164,200,OK,Scenario - Place Order 4-4,text,true,,449,500,5,14,https://api.demoblaze.com/login,176,0,0
1785317093320,375,TR - Open Home Page 3,200,OK,Scenario - Sign Up 2-5,text,true,,1505,400,4,14,https://api.demoblaze.com/entries,374,0,135
1785317092845,843,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Sign Up 2-5,,true,,6912,1373,4,14,null,841,8,255
1785317093333,366,TR - Open Home Page 3,200,OK,Scenario - Place Order 4-5,text,true,,1464,400,5,14,https://api.demoblaze.com/entries,366,0,134
1785317092934,759,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Place Order 4-5,,true,,6959,1373,5,14,null,747,7,260
1785317093878,208,TR - Login-165,200,OK,Scenario - Place Order 4-3,text,true,,464,523,5,14,https://api.demoblaze.com/login,206,0,0
1785317094142,180,TR - Sign Up-128,200,OK,Scenario - Sign Up 2-4,text,true,,449,501,4,14,https://api.demoblaze.com/signup,180,0,0
1785317094202,196,TR - Login-166,200,OK,Scenario - Place Order 4-2,text,true,,4996,515,5,14,https://www.demoblaze.com/index.html,189,0,0
1785317094262,197,TR - Login-165,200,OK,Scenario - Login 3-3,text,true,,625,523,5,14,https://api.demoblaze.com/login,197,0,0
1785317094399,209,TR - Login-165,200,OK,Scenario - Place Order 4-1,text,true,,433,523,5,14,https://api.demoblaze.com/login,208,0,0
1785317094633,85,TR - Login-166,200,OK,Scenario - Login 3-1,text,true,,17517,515,5,14,https://www.demoblaze.com/index.html,68,0,0
1785317094696,202,TR - Sign Up-129,200,OK,Scenario - Sign Up 2-3,text,true,,599,524,4,14,https://api.demoblaze.com/signup,199,0,0
1785317087603,382,TC - Sign Up,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Sign Up 2-3,,true,,1048,1025,4,14,null,379,6913,0
1785317094728,195,TR - Login-165,200,OK,Scenario - Login 3-2,text,true,,678,523,5,13,https://api.demoblaze.com/login,194,0,0
1785317095250,197,TR - Sign Up-129,200,OK,Scenario - Sign Up 2-2,text,true,,542,524,3,13,https://api.demoblaze.com/signup,196,0,0
1785317084643,375,TC - Sign Up,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Sign Up 2-2,,true,,991,1025,3,13,null,374,10430,0
1785317095699,193,TR - Sign Up-129,200,OK,Scenario - Sign Up 2-4,text,true,,532,524,3,14,https://api.demoblaze.com/signup,193,0,0
1785317090438,373,TC - Sign Up,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Sign Up 2-4,,true,,981,1025,3,14,null,373,5082,0
1785317095787,311,TR - Open Home Page 1,200,OK,Scenario - Login 3-6,text,true,,4951,515,6,14,https://www.demoblaze.com/index.html,309,0,137
1785317095920,196,TR - Open Home Page 1,200,OK,Scenario - Place Order 4-6,text,true,,4953,515,6,14,https://www.demoblaze.com/index.html,194,0,127
1785317095847,303,TR - Open Home Page 1,200,OK,Scenario - Sign Up 2-6,text,true,,5206,515,2,14,https://www.demoblaze.com/index.html,301,0,129
1785317096098,64,TR - Open Home Page 2,200,OK,Scenario - Login 3-6,text,true,,645,458,6,14,https://www.demoblaze.com/config.json,64,0,0
1785317096117,66,TR - Open Home Page 2,200,OK,Scenario - Place Order 4-6,text,true,,537,458,6,14,https://www.demoblaze.com/config.json,66,0,0
1785317096151,71,TR - Open Home Page 2,200,OK,Scenario - Sign Up 2-6,text,true,,510,458,2,14,https://www.demoblaze.com/config.json,69,0,0
1785317096164,662,TR - Open Home Page 3,200,OK,Scenario - Login 3-6,text,true,,1619,400,6,14,https://api.demoblaze.com/entries,662,0,131
1785317095786,1037,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Login 3-6,,true,,7215,1373,6,14,null,1035,4,268
1785317096185,645,TR - Open Home Page 3,200,OK,Scenario - Place Order 4-6,text,true,,1499,400,6,14,https://api.demoblaze.com/entries,644,0,118
1785317095918,907,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Place Order 4-6,,true,,6989,1373,6,14,null,904,5,245
1785317096225,797,TR - Open Home Page 3,200,OK,Scenario - Sign Up 2-6,text,true,,1611,400,2,14,https://api.demoblaze.com/entries,797,0,121
1785317095845,1171,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Sign Up 2-6,,true,,7327,1373,2,14,null,1167,7,250
1785317097744,182,TR - Login-166,200,OK,Scenario - Place Order 4-3,text,true,,4953,515,6,14,https://www.demoblaze.com/index.html,179,0,0
1785317098327,73,TR - Login-181,200,OK,Scenario - Login 3-1,text,true,,561,458,6,14,https://www.demoblaze.com/config.json,73,0,0
1785317098319,181,TR - Login-166,200,OK,Scenario - Login 3-3,text,true,,5076,515,6,14,https://www.demoblaze.com/index.html,177,0,0
1785317098709,213,TR - Login-164,200,OK,Scenario - Place Order 4-5,text,true,,449,500,7,17,https://api.demoblaze.com/login,213,0,0
1785317098864,66,TR - Login-181,200,OK,Scenario - Place Order 4-2,text,true,,522,458,7,17,https://www.demoblaze.com/config.json,65,0,0
1785317098709,223,TR - Sign Up-128,200,OK,Scenario - Sign Up 2-6,text,true,,449,501,3,17,https://api.demoblaze.com/signup,223,0,0
1785317098786,198,TR - Open Home Page 1,200,OK,Scenario - Login 3-7,text,true,,5127,515,7,17,https://www.demoblaze.com/index.html,195,0,129
1785317098814,177,TR - Login-164,200,OK,Scenario - Login 3-6,text,true,,449,500,7,17,https://api.demoblaze.com/login,177,0,0
1785317098845,300,TR - Open Home Page 1,200,OK,Scenario - Sign Up 2-7,text,true,,4938,515,3,17,https://www.demoblaze.com/index.html,298,0,119
1785317098952,196,TR - Login-165,200,OK,Scenario - Place Order 4-4,text,true,,484,523,7,17,https://api.demoblaze.com/login,195,0,0
1785317098985,173,TR - Open Home Page 2,200,OK,Scenario - Login 3-7,text,true,,481,458,7,17,https://www.demoblaze.com/config.json,173,0,0
1785317098908,309,TR - Open Home Page 1,200,OK,Scenario - Place Order 4-7,text,true,,5167,515,7,17,https://www.demoblaze.com/index.html,304,0,121
1785317099082,188,TR - Login-164,200,OK,Scenario - Login 3-5,text,true,,449,500,7,17,https://api.demoblaze.com/login,188,0,0
1785317099146,183,TR - Open Home Page 2,200,OK,Scenario - Sign Up 2-7,text,true,,575,458,3,17,https://www.demoblaze.com/config.json,183,0,0
1785317099218,174,TR - Open Home Page 2,200,OK,Scenario - Place Order 4-7,text,true,,605,458,7,17,https://www.demoblaze.com/config.json,174,0,0
1785317099288,246,TR - Login-165,200,OK,Scenario - Login 3-4,text,true,,558,523,7,17,https://api.demoblaze.com/login,246,0,0
1785317099159,492,TR - Open Home Page 3,200,OK,Scenario - Login 3-7,text,true,,1485,400,7,17,https://api.demoblaze.com/entries,492,0,138
1785317098783,863,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Login 3-7,,true,,7093,1373,7,17,null,860,6,267
1785317099533,182,TR - Login-166,200,OK,Scenario - Place Order 4-1,text,true,,5159,515,7,17,https://www.demoblaze.com/index.html,178,0,0
1785317099530,308,TR - Sign Up-128,200,OK,Scenario - Sign Up 2-5,text,true,,449,501,3,17,https://api.demoblaze.com/signup,308,0,0
1785317099409,429,TR - Login-164,200,OK,Scenario - Place Order 4-6,text,true,,449,500,7,17,https://api.demoblaze.com/login,429,0,0
1785317099332,521,TR - Open Home Page 3,200,OK,Scenario - Sign Up 2-7,text,true,,1466,400,3,17,https://api.demoblaze.com/entries,520,0,124
1785317098842,1004,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Sign Up 2-7,,true,,6979,1373,3,17,null,1001,8,243
1785317099393,531,TR - Open Home Page 3,200,OK,Scenario - Place Order 4-7,text,true,,1434,400,7,17,https://api.demoblaze.com/entries,531,0,122
1785317098907,1014,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Place Order 4-7,,true,,7206,1373,7,17,null,1009,4,243
1785317099968,67,TR - Login-181,200,OK,Scenario - Login 3-3,text,true,,490,458,7,17,https://www.demoblaze.com/config.json,66,0,0
1785317100504,78,TR - Login-166,200,OK,Scenario - Login 3-2,text,true,,4934,515,7,17,https://www.demoblaze.com/index.html,75,0,0
1785317100572,71,TR - Login-166,200,OK,Scenario - Login 3-4,text,true,,5055,515,7,17,https://www.demoblaze.com/index.html,68,0,0
1785317100645,184,TR - Login-165,200,OK,Scenario - Login 3-6,text,true,,533,523,7,17,https://api.demoblaze.com/login,183,0,0
1785317100672,175,TR - Login-181,200,OK,Scenario - Place Order 4-3,text,true,,463,458,7,17,https://www.demoblaze.com/config.json,175,0,0
1785317101453,173,TR - Sign Up-128,200,OK,Scenario - Sign Up 2-7,text,true,,449,501,3,17,https://api.demoblaze.com/signup,173,0,0
1785317101573,172,TR - Login-164,200,OK,Scenario - Login 3-7,text,true,,449,500,7,17,https://api.demoblaze.com/login,172,0,0
1785317101801,184,TR - Sign Up-129,200,OK,Scenario - Sign Up 2-6,text,true,,461,524,4,20,https://api.demoblaze.com/signup,184,0,0
1785317097023,407,TC - Sign Up,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Sign Up 2-6,,true,,910,1025,4,20,null,407,4556,0
1785317101839,204,TR - Open Home Page 1,200,OK,Scenario - Login 3-8,text,true,,5065,515,8,19,https://www.demoblaze.com/index.html,201,0,137
1785317101886,197,TR - Open Home Page 1,200,OK,Scenario - Place Order 4-8,text,true,,5036,515,8,19,https://www.demoblaze.com/index.html,195,0,128
1785317102044,65,TR - Open Home Page 2,200,OK,Scenario - Login 3-8,text,true,,488,458,8,19,https://www.demoblaze.com/config.json,65,0,0
1785317101844,334,TR - Open Home Page 1,200,OK,Scenario - Sign Up 2-8,text,true,,4830,515,3,19,https://www.demoblaze.com/index.html,334,0,140
1785317102179,64,TR - Open Home Page 2,200,OK,Scenario - Sign Up 2-8,text,true,,472,458,3,19,https://www.demoblaze.com/config.json,64,0,0
1785317102084,176,TR - Open Home Page 2,200,OK,Scenario - Place Order 4-8,text,true,,540,458,8,19,https://www.demoblaze.com/config.json,176,0,0
1785317102110,333,TR - Open Home Page 3,200,OK,Scenario - Login 3-8,text,true,,1644,400,8,19,https://api.demoblaze.com/entries,333,0,115
1785317101837,602,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Login 3-8,,true,,7197,1373,8,19,null,599,4,252
1785317102244,311,TR - Open Home Page 3,200,OK,Scenario - Sign Up 2-8,text,true,,1667,400,3,19,https://api.demoblaze.com/entries,311,0,113
1785317101842,709,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Sign Up 2-8,,true,,6969,1373,3,19,null,709,5,253
1785317102261,303,TR - Open Home Page 3,200,OK,Scenario - Place Order 4-8,text,true,,1660,400,8,19,https://api.demoblaze.com/entries,302,0,116
1785317101884,676,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Place Order 4-8,,true,,7236,1373,8,19,null,673,5,244
1785317102490,200,TR - Login-166,200,OK,Scenario - Login 3-6,text,true,,17517,515,8,19,https://www.demoblaze.com/index.html,182,0,0
1785317102864,250,TR - Login-182,200,OK,Scenario - Login 3-1,text,true,,449,500,8,19,https://api.demoblaze.com/check,250,0,0
1785317102989,191,TR - Login-182,200,OK,Scenario - Place Order 4-2,text,true,,449,500,8,19,https://api.demoblaze.com/check,191,0,0
1785317103306,79,TR - Login-166,200,OK,Scenario - Place Order 4-4,text,true,,17517,515,8,19,https://www.demoblaze.com/index.html,67,0,0
1785317103255,185,TR - Login-164,200,OK,Scenario - Place Order 4-7,text,true,,449,500,8,19,https://api.demoblaze.com/login,185,0,0
1785317103375,195,TR - Sign Up-129,200,OK,Scenario - Sign Up 2-7,text,true,,533,524,3,19,https://api.demoblaze.com/signup,194,0,0
1785317099854,368,TC - Sign Up,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Sign Up 2-7,,true,,982,1025,3,19,null,367,3349,0
1785317103605,183,TR - Login-181,200,OK,Scenario - Login 3-2,text,true,,653,458,8,18,https://www.demoblaze.com/config.json,183,0,0
1785317103644,230,TR - Login-181,200,OK,Scenario - Place Order 4-1,text,true,,643,458,8,18,https://www.demoblaze.com/config.json,229,0,0
1785317103891,198,TR - Sign Up-129,200,OK,Scenario - Sign Up 2-5,text,true,,511,524,2,18,https://api.demoblaze.com/signup,197,0,0
1785317093696,506,TC - Sign Up,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario - Sign Up 2-5,,true,,960,1025,2,18,null,505,9887,0
1785317103938,177,TR - Login-181,200,OK,Scenario - Login 3-4,text,true,,531,458,8,17,https://www.demoblaze.com/config.json,177,0,0
1785317104045,184,TR - Login-165,200,OK,Scenario - Login 3-5,text,true,,669,523,8,17,https://api.demoblaze.com/login,183,0,0
1785317104373,218,TR - Login-182,200,OK,Scenario - Login 3-3,text,true,,449,500,8,17,https://api.demoblaze.com/check,218,0,0
1785317104374,228,TR - Login-182,200,OK,Scenario - Place Order 4-3,text,true,,449,500,8,17,https://api.demoblaze.com/check,228,0,0
1785317104371,251,TR - Login-165,200,OK,Scenario - Place Order 4-5,text,true,,451,523,8,17,https://api.demoblaze.com/login,251,0,0
1785317104857,187,TR - Open Home Page 1,200,OK,Scenario - Place Order 4-9,text,true,,5084,515,9,20,https://www.demoblaze.com/index.html,185,0,118
1785317104898,181,TR - Login-181,200,OK,Scenario - Place Order 4-4,text,true,,584,458,9,20,https://www.demoblaze.com/config.json,180,0,0
1785317104798,294,TR - Open Home Page 1,200,OK,Scenario - Login 3-9,text,true,,5154,515,9,20,https://www.demoblaze.com/index.html,292,0,118
1785317105045,66,TR - Open Home Page 2,200,OK,Scenario - Place Order 4-9,text,true,,628,458,9,20,https://www.demoblaze.com/config.json,66,0,0
1785317104837,281,TR - Open Home Page 1,200,OK,Scenario - Sign Up 2-9,text,true,,5250,515,2,20,https://www.demoblaze.com/index.html,279,0,206
1785317104931,202,TR - Login-165,200,OK,Scenario - Place Order 4-7,text,true,,493,523,9,20,https://api.demoblaze.com/login,201,0,0
1785317105093,89,TR - Open Home Page 2,200,OK,Scenario - Login 3-9,text,true,,626,458,9,20,https://www.demoblaze.com/config.json,71,0,0
1785317104965,232,TR - Login-165,200,OK,Scenario - Place Order 4-6,text,true,,481,523,9,20,https://api.demoblaze.com/login,232,0,0
1785317105119,181,TR - Open Home Page 2,200,OK,Scenario - Sign Up 2-9,text,true,,469,458,2,20,https://www.demoblaze.com/config.json,180,0,0
1785317105167,209,TR - Login-164,200,OK,Scenario - Login 3-8,text,true,,449,500,9,20,https://api.demoblaze.com/login,209,0,0
1785317105188,200,TR - Login-165,200,OK,Scenario - Login 3-7,text,true,,591,523,9,20,https://api.demoblaze.com/login,200,0,0
1785317105114,375,TR - Open Home Page 3,200,OK,Scenario - Place Order 4-9,text,true,,1517,400,9,20,https://api.demoblaze.com/entries,375,0,148
1785317104856,628,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Place Order 4-9,,true,,7229,1373,9,20,null,626,6,266
1785317105334,192,TR - Login-182,200,OK,Scenario - Login 3-2,text,true,,449,500,9,20,https://api.demoblaze.com/check,192,0,0
1785317105183,344,TR - Open Home Page 3,200,OK,Scenario - Login 3-9,text,true,,1610,400,9,20,https://api.demoblaze.com/entries,343,0,131
1785317104798,727,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Login 3-9,,true,,7390,1373,9,20,null,706,2,249
1785317105302,313,TR - Open Home Page 3,200,OK,Scenario - Sign Up 2-9,text,true,,1657,400,2,20,https://api.demoblaze.com/entries,313,0,123
1785317104836,775,TC - Open Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Scenario - Sign Up 2-9,,true,,7376,1373,2,20,null,772,5,329
1785317105693,63,TR - Login-181,200,OK,Scenario - Login 3-6,text,true,,656,458,9,20,https://www.demoblaze.com/config.json,63,0,0
1785317105704,224,TR - Login-164,200,OK,Scenario - Place Order 4-8,text,true,,449,500,9,20,https://api.demoblaze.com/login,224,0,0
1785317105989,235,TR - Login-183,200,OK,Scenario - Place Order 4-2,text,true,,1664,400,9,20,https://api.demoblaze.com/entries,234,0,0
1785317106234,190,TR - Login-183,200,OK,Scenario - Place Order 4-3,text,true,,1476,400,9,20,https://api.demoblaze.com/entries,187,0,0
1785317105686,828,TR - Sign Up-128,200,OK,Scenario - Sign Up 2-8,text,true,,449,501,2,20,https://api.demoblaze.com/signup,828,0,0
1785317106678,270,TR - Login-182,200,OK,Scenario - Login 3-4,text,true,,449,500,9,20,https://api.demoblaze.com/check,270,0,0
1785317106990,177,TR - Login-182,200,OK,Scenario - Login 3-6,text,true,,449,500,9,20,https://api.demoblaze.com/check,177,0,0
1785317107007,184,TR - Login-165,200,OK,Scenario - Login 3-8,text,true,,610,523,9,20,https://api.demoblaze.com/login,184,0,0
1785317107002,225,TR - Login-183,200,OK,Scenario - Login 3-1,text,true,,1427,400,9,20,https://api.demoblaze.com/entries,225,0,0
1785317107060,183,TR - Login-182,200,OK,Scenario - Place Order 4-1,text,true,,449,500,9,20,https://api.demoblaze.com/check,183,0,0
